element,side,region,center_x_mm,angle_error_deg
13394,1,body,1.56054218610128,0.3822530229203832
13395,1,body,1.38067408402761,0.3821475365427513
13401,1,body,1.4806008338928198,0.3822775980225749
13403,1,body,1.2407766977945967,0.38221868471649195
13405,1,body,1.30073273181915,0.3821458023141061
13409,4,body,1.4806008338928198,0.38225935163814007
13414,1,body,1.0209378997484857,0.38216700046580093
13416,1,body,1.36068872610728,0.3822803091077887
13417,1,body,1.4806008338928198,0.3822267477614408
13430,1,body,1.50058615207672,0.38225114941644944
13431,1,body,1.4806008338928198,0.3821389627775563
13432,1,body,1.4406301577885934,0.3822365658855994
13434,1,body,1.56054218610128,0.3822879163138047
13435,1,body,1.4406301577885934,0.38220628934316
13437,1,body,1.2607620557149233,0.3821446018788723
13438,2,body,1.36068872610728,0.3822740162175344
13441,1,body,1.38067408402761,0.38216308694455364
13442,1,body,1.1408499479293799,0.3822577215025793
13443,1,body,1.4406301577885934,0.38225956660233357
13444,1,body,0.9010258118311564,0.3822529664424389
13445,1,body,0.9010258118311564,0.38221323013997194
13449,1,body,0.7811137636502584,0.3822562411025129
13450,1,body,1.6005129019419366,0.3822451605274954
13451,1,body,1.50058615207672,0.38212773711914755
13455,1,body,1.4406301577885934,0.38221881876564867
13458,3,body,1.6005129019419366,0.3822461776696276
13463,1,body,1.56054218610128,0.38217945105212764
13465,1,body,1.38067408402761,0.38224549419208437
13466,1,body,1.4406301577885934,0.38221963200013315
13467,2,body,0.5213042696317035,0.3821616852701198
13468,1,body,1.1408499479293799,0.38223681995183656
13469,1,body,1.56054218610128,0.3822593516390935
13470,1,body,1.12086462974548,0.38217701213887195
13471,2,body,1.36068872610728,0.3821551092168156
13472,1,body,1.50058615207672,0.38228275361632086
13473,1,body,1.38067408402761,0.3822879163138047
13475,1,body,1.18082062403361,0.38216416553033455
13476,3,body,1.54055682818095,0.3822595666013801
13477,1,body,1.32071805000305,0.38225869746483254
13482,1,body,1.54055682818095,0.3822529664443458
13483,2,body,0.940996507803599,0.3822181368745365
13484,1,body,1.32071805000305,0.38217077375554753
13488,1,body,1.36068872610728,0.38222089122363256
13489,1,body,1.38067408402761,0.382199338930975
13492,1,body,1.4406301577885934,0.3822562411025129
13497,2,body,1.38067408402761,0.38214156364672147
13499,1,body,1.2407766977945967,0.38228531031384033
13501,1,body,1.4406301577885934,0.3821486536459745
13504,1,body,0.821084459622701,0.3822546567105993
13507,1,body,1.32071805000305,0.3822369942700137
13510,2,body,1.4406301577885934,0.38219469101576375
13513,1,body,1.36068872610728,0.3821849262440194
13515,1,body,1.56054218610128,0.3821655773505611
13516,1,body,1.0609085957209266,0.3822669044776741
13518,2,body,0.940996507803599,0.3822034281433853
13522,1,body,1.4406301577885934,0.38216389714090504
13525,1,body,1.4406301577885934,0.38227668318419344
13526,1,body,1.32071805000305,0.38220844705550816
13527,1,body,1.30073273181915,0.3822310848321352
13529,1,body,1.4206447998682667,0.3822310848330887
13531,1,body,1.0209378997484857,0.38222674776048726
13534,2,body,0.6612016757329303,0.38212773711914755
13535,1,body,1.32071805000305,0.3821693696602548
13536,1,body,1.4406301577885934,0.38221323013997194
13540,2,body,0.7811137636502584,0.38216557734960743
13541,2,body,1.38067408402761,0.3821770121407793
13547,1,body,1.50058615207672,0.3822775980225749
13548,1,body,1.38067408402761,0.3821950239882213
13561,1,body,0.6612016757329303,0.3822119031264396
13563,1,body,0.7811137636502584,0.38227139553825773
13565,2,body,1.4206447998682667,0.38227394362894934
13566,1,body,1.2607620557149233,0.38227571247445735
13567,1,body,1.32071805000305,0.382205980889662
13570,1,body,0.9609818657239281,0.3822186847174455
13575,2,body,0.8810404737790427,0.3822181368745365
13576,1,body,1.0009525616963713,0.3821297058602288
13577,1,body,0.9609818657239281,0.38215105347435924
13578,1,body,1.2607620557149233,0.3822495598203128
13579,1,body,1.32071805000305,0.3821752131079277
13585,1,body,1.30073273181915,0.3822546567105993
13586,1,body,1.2607620557149233,0.3821375289892907
13588,1,body,1.2607620557149233,0.38215062626588026
13590,1,body,0.841069797674815,0.38220658363468124
13593,1,body,1.12086462974548,0.38230811404878623
13594,1,body,1.32071805000305,0.38217945105212764
13595,1,head,0.15310938159624732,0.19372618882507223
13599,1,body,1.20080598195394,0.3822267477614408
13604,1,body,1.20080598195394,0.3822546567115528
13606,2,body,0.9010258118311564,0.38215510921872303
13607,1,body,1.0808939536412534,0.3822194315418515
13609,1,body,1.20080598195394,0.3822095452743271
13610,1,body,1.30073273181915,0.38224808159404605
13611,1,body,1.20080598195394,0.3822878600173915
13614,1,body,0.821084459622701,0.3821693696602548
13616,1,body,1.20080598195394,0.382248081595953
13618,1,body,1.20080598195394,0.3822365658865529
13622,1,body,0.7611284057299296,0.38222601755721203
13624,2,body,0.9609818657239281,0.38221963200013315
13625,2,body,1.20080598195394,0.3821931322757209
13627,1,body,0.8810404737790427,0.38215499832157035
13629,1,body,1.30073273181915,0.3821693250394555
13630,1,body,1.0209378997484857,0.3821857393389131
13631,1,body,0.821084459622701,0.3822879163147581
13635,1,body,1.30073273181915,0.3822365658855994
13642,1,body,0.841069797674815,0.3822685037667485
13645,1,body,1.12086462974548,0.3821927661985369
13647,1,body,0.821084459622701,0.3822006642792747
13653,1,body,1.1408499479293799,0.3822025262995181
13655,1,body,0.40139219164848333,0.3822188187675558
13656,1,body,0.9010258118311564,0.3821616852701198
13658,2,body,1.12086462974548,0.3821950239882213
13663,1,body,0.940996507803599,0.3822562411044198
13665,1,body,1.1408499479293799,0.3822020165487981
13666,1,body,1.1408499479293799,0.38220658363372767
13667,1,body,1.0209378997484857,0.38219313227667445
13669,1,body,0.7611284057299298,0.38220628934316
13672,1,body,0.7011723717053732,0.38223220414841597
13674,1,body,1.20080598195394,0.38218200983303124
13675,1,body,1.1408499479293799,0.3822775980225749
13676,1,body,1.2407766977945967,0.3821707441887028
13678,1,body,0.9010258118311564,0.38225302291847624
13680,1,body,1.20080598195394,0.3821895672153976
13681,1,body,1.2607620557149233,0.382239839349362
13682,1,body,1.0609085957209266,0.3821693250375481
13684,1,body,1.20080598195394,0.38220342814243174
13685,1,body,1.0808939536412534,0.38226029680540485
13688,1,body,1.0009525616963713,0.3821823248841398
13689,2,body,0.9609818657239281,0.38221263034815856
13694,1,body,1.8403370777765897,0.3822006642802283
13695,1,body,1.0209378997484857,0.38216168527202715
13696,1,body,0.940996507803599,0.3821736136144295
13697,1,body,1.0209378997484857,0.3822739436308562
13698,1,body,1.0808939536412534,0.3822369942709672
13704,1,body,1.0209378997484857,0.3822181368745365
13705,1,body,1.18082062403361,0.3822119031264396
13710,2,body,0.9010258118311564,0.38223681995183656
13711,1,body,0.841069797674815,0.38213390926954743
13715,1,body,1.0209378997484857,0.3822285006801372
13716,2,body,0.7811137636502584,0.38216308694455364
13717,1,body,1.1408499479293799,0.38220628934316
13719,1,body,1.0209378997484857,0.3822276746480594
13720,1,body,1.0209378997484857,0.38213364792248494
13723,1,body,0.9010258118311564,0.3822348595498227
13724,1,body,1.0209378997484857,0.38217361361347585
13726,2,body,0.841069797674815,0.3822219589798983
13731,1,body,1.0009525616963713,0.3822707283493465
13734,1,body,0.841069797674815,0.3822199186367371
13735,1,body,1.0808939536412534,0.38226705273043005
13737,1,body,0.7011723717053732,0.38229421641629946
13739,1,body,1.20080598195394,0.382150626266834
13742,1,body,1.12086462974548,0.38217077375554753
13745,1,body,1.12086462974548,0.3822196320010867
13746,1,body,0.841069797674815,0.38225302291847624
13748,1,body,0.9609818657239281,0.3822669044776741
13750,2,body,0.9010258118311564,0.38219072487082906
13752,2,body,0.9010258118311564,0.382146207689282
13754,1,body,0.9609818657239281,0.3822842692407715
13757,1,body,1.0009525616963713,0.3821752131079277
13759,1,body,0.9609818657239281,0.3821458023141061
13760,1,body,1.0009525616963713,0.38219072486987543
13761,1,body,0.7611284057299298,0.3821389627775563
13763,1,body,0.5213042696317036,0.3822080957182328
13766,1,body,0.940996507803599,0.38213364792439247
13769,1,body,0.9010258118311564,0.3822889356770126
13770,1,body,0.7811137636502584,0.3822290434506613
13773,2,body,0.841069797674815,0.3821458023131523
13774,1,body,0.9010258118311564,0.38224216496084307
13776,2,body,0.9609818657239281,0.3822267477614408
13782,2,body,0.9010258118311564,0.3822461776696276
13790,1,body,0.40139219164848333,0.38221868471649195
13793,1,body,1.0609085957209266,0.3822219589798983
13794,1,body,0.9010258118311564,0.3822155045362172
13801,1,body,1.0609085957209266,0.3822529664443458
13805,1,body,0.8810404737790427,0.3821446018788723
13808,4,body,1.8003663619359334,0.3821458023150598
13810,1,body,0.841069797674815,0.38224887438559746
13817,1,body,0.7811137636502584,0.382251160443403
13818,2,body,0.9609818657239281,0.38213265177760636
13824,1,head,0.13934830824534067,0.18164850001301533
13826,1,body,0.9609818657239281,0.38213291800293675
13829,1,body,1.0209378997484857,0.38220314737810224
13836,1,body,0.7811137636502584,0.38221582813226174
13837,1,body,0.821084459622701,0.38217944155944356
13838,1,body,0.841069797674815,0.3822451605274954
13841,1,body,1.7803810040156067,0.3822025262995181
13843,1,body,0.821084459622701,0.3822290434506613
13844,1,tail,2.29999995231628,0.0
13846,1,body,0.9010258118311564,0.3822454941939914
13847,2,head,0.10116735597451554,0.2145272990995504
13848,2,body,0.841069797674815,0.3822740162165809
13850,1,body,0.9609818657239281,0.38221582813226174
13855,1,body,0.821084459622701,0.3822034281433853
13856,1,body,1.0209378997484857,0.3822027925076465
13857,1,body,0.601245621840159,0.3822891073620205
13860,4,tail,2.29999995231628,0.0
13862,1,body,1.0209378997484857,0.3822586974667395
13865,1,body,0.7211577097574869,0.38220628934316
13868,1,body,0.7811137636502584,0.38222767464710583
13869,1,body,0.821084459622701,0.38215499832347777
13874,1,body,1.8003663619359334,0.3821842769451805
13882,1,head,0.15705649058024068,0.03295871343034333
13886,4,body,0.940996507803599,0.38213265177760636
13889,1,body,0.9609818657239281,0.38225302291942975
13890,1,body,0.9609818657239281,0.3822194153933896
13901,1,body,0.601245621840159,0.3822109319174772
13903,1,body,1.72042500972748,0.38227139553539746
13907,1,body,0.5213042696317036,0.3822454941930379
13908,2,body,1.72042500972748,0.3821950239872677
13909,1,body,0.7211577097574869,0.3822285006810907
13912,1,body,0.7811137636502584,0.3822530229175228
13916,1,body,0.8810404737790427,0.3821752131079277
13917,1,body,0.841069797674815,0.3821927661985369
13918,4,body,2.2800145943959538,0.38216557734960743
13919,1,body,0.7611284057299298,0.3821297058602288
13920,1,body,1.8003663619359334,0.3821993389328822
13921,1,head,0.145497997601827,0.23767967215447425
13923,1,body,0.7811137636502584,0.38229421641629946
13927,1,body,0.9010258118311564,0.3821354011947996
13928,1,body,0.4813335835933687,0.3821958150436314
13929,1,body,0.8810404737790427,0.3822006642802283
13935,1,head,0.13771262764930733,0.10056226614501731
13938,1,body,0.7211577097574869,0.3821842769470878
13939,1,head,0.12361477315425899,0.27619485307461294
13949,1,tail,2.29999995231628,0.0
13951,1,body,1.6005129019419366,0.3822761338932183
13952,4,body,0.6612016757329303,0.38225624110346634
13955,1,head,0.10098036875327406,0.20647853753597672
13956,4,body,2.2800145943959538,0.38214753654179756
13959,1,body,0.7211577097574869,0.3822842692388647
13968,1,body,0.7811137636502584,0.3822025782534206
13969,1,body,0.3014654517173767,0.382164165532242
13971,2,body,0.6612016757329303,0.38228910736011373
13973,1,body,0.34143614768981934,0.3822922954140962
13978,2,body,0.7211577097574869,0.38215105347340556
13979,1,body,0.7811137636502584,0.3822365658855994
13981,1,head,0.140454337000847,0.17757641150559947
13986,1,body,0.7011723717053732,0.38215238912055904
13987,2,body,0.821084459622701,0.3821135397785898
13989,1,head,0.146596451600393,0.13147808272227557
13996,1,body,1.7404103279113803,0.3822260175543514
13998,2,tail,2.29999995231628,0.0
14000,1,body,0.3014654517173767,0.38222767464901297
14002,1,body,0.7611284057299296,0.38221323013901837
14005,1,body,0.841069797674815,0.3822529664443458
14007,3,head,0.014625416758159766,0.097393709295662
14011,1,body,0.6412163178126017,0.3821389627775563
14014,4,body,0.7011723717053732,0.38220314737619504
14016,1,head,0.1045509924491246,0.3751702652766752
14019,1,body,0.8810404737790427,0.38224612313578926
14020,1,body,0.6412163178126017,0.3821849262440194
14023,1,body,0.42137753963470476,0.3822461776705811
14024,1,body,0.6412163178126017,0.38217701213982563
14027,1,body,0.36142149567604065,0.3821736136144295
14029,1,body,0.28148010373115534,0.3822421649617966
14040,1,body,0.7011723717053732,0.38227668318514685
14041,1,body,0.7611284057299296,0.38221010801110045
14043,4,body,0.7011723717053732,0.38224887438559746
14048,1,body,0.7011723717053732,0.38227759802448164
14049,1,body,0.7811137636502584,0.3821475365427513
14050,1,body,0.7011723717053732,0.3822365658865529
14052,1,body,0.5213042696317036,0.3822196320010867
14056,1,body,0.4613482356071474,0.3821752131088813
14057,1,body,0.601245621840159,0.38214753654179756
14059,1,body,0.7011723717053732,0.3822812769466028
14060,1,body,0.7611284057299298,0.3822109319174772
14062,1,body,0.581260283788045,0.38227394362990275
14064,1,body,0.581260283788045,0.38217701213887195
14065,1,head,0.22457128266493467,0.6885246019537627
14068,1,body,0.7211577097574869,0.3822138672535496
14081,1,body,0.4613482356071474,0.3821736136144295
14086,1,head,0.07378300031026207,0.04748020034297749
14089,1,body,0.601245621840159,0.3822084470526474
14094,1,body,1.8403370777765902,0.3821725711508603
14095,1,body,0.4813335835933687,0.38228030910588184
14100,1,head,0.0798131028811137,0.13761444224291944
14101,1,body,0.4613482356071474,0.3822922954150496
14104,1,body,0.4613482356071474,0.38216700046580093
14107,1,head,0.034161611770590135,0.1476033044946216
14109,1,body,0.5412896076838173,0.3822803091068353
14112,1,body,0.6612016757329303,0.3822842692398182
14115,1,head,0.04073653742671013,0.18112616862583097
14116,1,head,0.0953070024649302,0.11530564311575038
14121,1,body,0.5412896076838173,0.3821389627775563
14125,1,body,0.6612016757329303,0.38228275361632086
14126,1,head,0.22872021794319167,0.7321429321267884
14132,1,head,0.07415754844744997,0.049617403028085
14135,4,body,0.601245621840159,0.3822602968063583
14140,1,body,0.34143614768981934,0.3821354011947996
14144,1,head,0.042105693370103864,0.22573224315562665
14147,1,body,0.821084459622701,0.3821616852701198
14149,1,head,0.2567965388298033,2.3002885439080436
14151,1,head,0.18754999339580533,0.04048989336299497
14155,1,head,0.2406645615895587,1.1720582628097647
14157,1,head,0.18526721994082132,0.24237690485857197
14158,1,body,0.601245621840159,0.3822629756657312
14161,1,body,0.36142149567604065,0.38220252629856455
14162,1,head,0.05124259740114209,0.3262936333495545
14168,2,body,0.4813335835933687,0.3822109319174772
14170,1,body,0.3014654517173767,0.3822827536153674
14177,1,head,0.07212764273087187,0.410026060305329
14197,1,body,1.9002931118011501,0.3821693250385018
14198,1,body,1.9002931118011501,0.3822034281433853
14202,1,body,0.34143614768981934,0.3821736136144295
14206,1,body,1.68045433362325,0.38228910736106714
14207,4,body,1.66046897570292,0.38218956721635117
14208,1,head,0.19824614624182366,0.3861460003464251
14211,1,head,0.15750356515248598,0.05884338327271557
14212,2,body,0.3014654517173767,0.3821993389328822
14215,1,body,1.56054218610128,0.3822889356770126
14217,1,body,1.66046897570292,0.38221190312739317
14219,1,head,0.06107371797164283,0.31371886742637595
14221,1,body,1.66046897570292,0.3821842769451805
14227,1,head,0.07992634922266006,0.09054031614512548
14229,1,head,0.201805328329404,0.2694488174287836
14230,1,head,0.1871481786171593,0.20062975118996326
14238,1,body,0.5412896076838173,0.3822740162175344
14241,1,body,0.28148010373115534,0.3822322041493695
14242,1,head,0.10481748729944247,0.2003216088421816
14247,1,head,0.06319519008199374,0.5162120515686195
14252,1,head,0.11120432118574768,0.3000846837686349
14255,1,body,1.6005129019419366,0.3821736136144295
14257,1,head,0.15047753850619,0.17904007824444845
14260,1,body,0.4613482356071474,0.3821375289911982
14264,1,head,0.174399718642235,0.08707606061444387
14266,1,head,0.23210895061492898,1.554551281721603
14269,1,head,0.11664266635974267,0.11848360684011064
14270,1,head,0.18540855745474535,0.3455359066769057
14273,1,head,0.02662335646649203,0.23422377054054785
14275,1,head,0.20669909814993534,0.1986721285182516
14280,1,body,0.5412896076838173,0.3821655773505611
14284,2,body,0.4613482356071474,0.3822138672535496
14289,1,body,0.3014654517173767,0.38220658363277404
14292,1,head,0.2573786775271097,2.489686039673074
14299,1,head,0.173440913359324,0.15499648263987767
14300,1,head,0.17766270041465768,0.029598512772776434
14301,1,body,0.34143614768981934,0.38214477166210814
14309,1,head,0.0189547687768936,0.13178131947608054
14314,1,body,1.7404103279113803,0.3822322041493695
14315,1,head,0.2011430164178213,0.4840362195518654
14316,1,head,0.08539876093467076,0.11747071832531346
14317,1,body,1.68045433362325,0.3822369942700137
14319,1,body,0.36142149567604065,0.38226297566668466
14321,1,head,0.164710725347201,0.09156030807299373
14329,1,body,0.42137753963470476,0.3821655773505611
14330,1,head,0.17899857461452465,0.1822906420038711
14332,1,head,0.25788015127182,2.4243703402735295
14333,1,head,0.0704849933584531,0.15447814624856393
14338,1,body,1.7803810040156067,0.38221550453526365
14339,1,body,0.4613482356071474,0.38217074418965646
14341,1,head,0.12543419996897368,0.12247721773130495
14343,1,head,0.16828569769859333,0.33939045735539825
14346,1,head,0.0781586766242981,0.08753793168179874
14347,1,head,0.17370203634103168,0.2531629431921382
14353,1,head,0.097082311908404,0.18860665061748855
14355,1,head,0.24362978835900637,1.602733163055342
14363,1,head,0.07706776509682338,0.3658843219666903
14370,1,head,0.05149294187625247,0.29552916981822097
14371,1,head,0.0307936066140731,0.18905729554173434
14372,1,head,0.1026804149150849,0.2756446888720215
14377,1,head,0.009678261665006432,0.22810135755157157
14379,1,body,0.34143614768981934,0.38215510921776935
