nose_axial_x_mm,old_L1800_convex_envelope_mm,L2300_Bezier_head_mm,new_minus_old_um
0.038831973345,0.1732877247531028,0.17289913959783518,-0.38858515526762893
0.03896272073,0.17355274094005813,0.17317045495061606,-0.38228598944206604
0.039093468114999995,0.17381775712701344,0.17344136426986406,-0.3763928571493824
0.0392242155,0.17408277331396876,0.1737118695768242,-0.37090373714457336
0.039354962885,0.17434778950092408,0.17398197287819628,-0.3658166227278048
0.039485710269999995,0.1746128056878794,0.17425167616625925,-0.36112952162015155
0.039616457655,0.17487782187483472,0.1745209814189936,-0.356840455841112
0.03974720504,0.17514283806179004,0.17478989060020306,-0.3529474615869832
0.039877952424999995,0.17540785424874536,0.17505840565963485,-0.3494485891105126
0.04000869981,0.17567287043570068,0.1753265285330991,-0.3463419026015768
0.040139447195,0.175937886622656,0.17559426114258653,-0.34362548006947047
0.040270194579999995,0.17620290280961132,0.1758616053963858,-0.34129741322552754
0.040400941965,0.17646791899656666,0.176128563189199,-0.33935580736765836
0.04053168935,0.17673293518352196,0.17639513640225635,-0.33779878126560803
0.040662436734999995,0.17699795137047727,0.17666132690342976,-0.33662446704751936
0.04079318412,0.17726296755743262,0.1769271360024488,-0.33583155498381756
0.040923931505,0.17752798374438794,0.17719256594875912,-0.33541779562881735
0.041054678889999995,0.17779299993134323,0.1774576186444721,-0.33538128687113367
0.041185426275,0.17805801611829858,0.1777222959058349,-0.33572021246366934
0.04131617366,0.1783230323052539,0.177986599536281,-0.33643276897291075
0.041446921044999994,0.17858804849220922,0.17825053132653684,-0.3375171656723741
0.04157766843,0.17885306467916454,0.1785140922578947,-0.3389724212698453
0.041708415815,0.17911808086611986,0.17877728462988815,-0.3407962362317052
0.0418391632,0.17938309705307517,0.1790401103994557,-0.34298665361948144
0.041969910585,0.1796481132400305,0.17930257130820196,-0.34554193182853576
0.04210065797,0.1799131294269858,0.17956466844062005,-0.3484609863657617
0.042231405355,0.18017814561394113,0.17982640350266715,-0.35174211127397825
0.04236215274,0.18044316180089645,0.1800877787992996,-0.35538300159684844
0.042492900125,0.18070817798785177,0.18034879602458223,-0.3593819632695394
0.04262364751,0.18097319417480712,0.18060945538639298,-0.36373878841414187
0.042754394895,0.1812382103617624,0.18086975997159896,-0.3684503901634495
0.042885142279999997,0.18150322654871773,0.1811297114430591,-0.37351510565863943
0.043015889665,0.18176824273567307,0.18138930990526633,-0.37893283040674186
0.04314663705,0.1820332589226284,0.18164855838037605,-0.38470054225234196
0.043277384434999996,0.18229827510958369,0.18190745827619356,-0.39081683339012296
0.04340813182,0.18256329129653903,0.18216601003949828,-0.3972812570407491
0.043538879205,0.18282830748349435,0.18242421671357492,-0.4040907699194296
0.043669626589999996,0.18309332367044967,0.18268207862621527,-0.41124504423439845
0.043800373975,0.183358339857405,0.1829395979154732,-0.4187419419317828
0.04393112136,0.1836233560443603,0.18319677618781455,-0.42657985654576125
0.044061868744999996,0.18388837223131563,0.1834536141716976,-0.43475805961804004
0.04419261613,0.18415338841827095,0.18371011461551312,-0.44327380275782646
0.044323363515,0.18441840460522627,0.1839662772940944,-0.4521273111318669
0.044454110899999996,0.18468342079218159,0.1842221056468463,-0.4613151453352893
0.044584858285,0.1849484369791369,0.18447759894204946,-0.4708380370874454
0.04471560567,0.18521345316609222,0.18473276086801474,-0.48069229807748415
