time_s,alpha_command_deg,psi_unwrapped_deg,psi_wrapped_deg,B_T,Bc_T,qB1_T,qB2_T,Bx_aba_T,By_aba_T,Bz_aba_T
0.0381,9.752647269585427,-49.582847575963264,-49.58284757596326,0.01,0.009855482334543806,0.0010982691005794578,-0.0012896793927978365,0.00968062355588937,0.0010688036256271403,0.002267859426641373
0.038200000000000005,9.686373909279036,-49.49284757596326,-49.49284757596325,0.01,0.009857435113826188,0.0010928882251047913,-0.0012792842937102832,0.009681568636672036,0.0010570656147931745,0.0022693261157071087
0.0383,9.619718147516439,-49.402847575963264,-49.40284757596328,0.01,0.009859385857858971,0.0010874331352317356,-0.0012688576288341438,0.00968251692235782,0.0010452606213011116,0.0022707479564697706
0.038400000000000004,9.552682615752968,-49.31284757596326,-49.31284757596325,0.01,0.009861334258147066,0.0010819039174644078,-0.0012584000009815005,0.009683468199128145,0.0010333892138670105,0.0022721246376766497
0.0385,9.48526996043664,-49.222847575963264,-49.22284757596327,0.01,0.009863280006505649,0.001076300663275209,-0.0012479120143260643,0.009684422252995735,0.0010214519650543871,0.0022734558515105485
0.0386,9.41748284290366,-49.13284757596326,-49.13284757596327,0.01,0.009865222795109142,0.001070623469113215,-0.0012373942743697246,0.009685378869845756,0.0010094494512479426,0.002274741293624528
0.038700000000000005,9.349323939273352,-49.04284757596326,-49.042847575963265,0.009999999999999998,0.009867162316540197,0.0010648724364121839,-0.0012268473879088102,0.00968633783547692,0.0009973822526268376,0.0022759806631764854
0.0388,9.28079594034253,-48.95284757596326,-48.95284757596326,0.010000000000000004,0.00986909826383862,0.0010590476715981653,-0.0012162719630000977,0.009687298935642604,0.0009852509531375433,0.002277173662863529
0.038900000000000004,9.21190155147925,-48.86284757596326,-48.86284757596326,0.009999999999999998,0.009871030330550258,0.0010531492860967034,-0.0012056686089265327,0.009688261956091885,0.0009730561404662281,0.002278319998956162
0.039,9.142643492516028,-48.77284757596326,-48.772847575963254,0.01,0.009872958210775907,0.0010471773963396354,-0.0011950379361626885,0.009689226682610644,0.000960798406010708,0.0022794193813322743
0.0391,9.073024497642425,-48.68284757596326,-48.68284757596325,0.01,0.009874881599220063,0.0010411321237714793,-0.0011843805563399492,0.009690192901062534,0.0009484783448519433,0.002280471523510915
0.0392,9.003047315297165,-48.59284757596326,-48.592847575963276,0.010000000000000002,0.009876800191239715,0.0010350135948554071,-0.0011736970822114419,0.009691160397429965,0.0009360965557251038,0.0022814761426858546
0.0393,8.932714708059583,-48.50284757596326,-48.502847575963244,0.01,0.009878713682893007,0.0010288219410787983,-0.0011629881276166844,0.009692128957855012,0.0009236536409901681,0.0022824329597589356
0.039400000000000004,8.862029452540582,-48.41284757596326,-48.41284757596327,0.01,0.009880621770987856,0.0010225572989583686,-0.0011522543074459835,0.009693098368680292,0.0009111502066020883,0.0022833416993731886
0.0395,8.79099433927302,-48.322847575963266,-48.322847575963266,0.01,0.009882524153130465,0.0010162198100448707,-0.0011414962376045648,0.009694068416489742,0.0008985868620804984,0.0022842020899457227
0.0396,8.719612172601538,-48.23284757596326,-48.23284757596326,0.01,0.009884420527773772,0.00100980962092737,-0.0011307145349764482,0.009695038888149347,0.0008859642204789879,0.002285013863700375
0.0397,8.647885770571854,-48.142847575963266,-48.14284757596326,0.010000000000000002,0.009886310594265773,0.0010033268832370752,-0.001119909817388065,0.009696009570847798,0.0008732828983539117,0.0022857767567001216
0.0398,8.57581796481949,-48.05284757596326,-48.052847575963256,0.01,0.009888194052897745,0.0009967717536507345,-0.0011090827035716171,0.009696980252137027,0.0008605435157327661,0.0022864905088792304
0.039900000000000005,8.503411600458032,-47.96284757596326,-47.96284757596325,0.01,0.009890070604952374,0.0009901443938935932,-0.0010982338131281856,0.009697950719972707,0.0008477466960821099,0.002287154864075174
0.04,8.430669535966766,-47.87284757596326,-47.87284757596325,0.01,0.00989193995275173,0.000983444970741897,-0.0010873637664906004,0.009698920762754594,0.000834893066275051,0.002287769570060261
0.040100000000000004,8.357594643077833,-47.78284757596326,-47.782847575963274,0.009999999999999998,0.009893801799705115,0.0009766736560249446,-0.0010764731848860363,0.009699890169366801,0.0008219832565582638,0.0022883343785730158
0.0402,8.284189806662885,-47.69284757596326,-47.69284757596327,0.010000000000000002,0.009895655850356809,0.0009698306266266946,-0.0010655626902983965,0.009700858729217957,0.0008090179005185929,0.002288849045349278
0.0403,8.210457924619176,-47.60284757596326,-47.60284757596327,0.01,0.009897501810433602,0.000962916064486908,-0.0010546329054304292,0.009701826232281208,0.00079599763504919,0.0022893133301530215
0.040400000000000005,8.13640190775516,-47.51284757596326,-47.512847575963264,0.009999999999999998,0.009899339386892232,0.0009559301566018316,-0.0010436844536656216,0.009702792469134155,0.000782923100315216,0.0022897269968068924
0.0405,8.062024679675574,-47.42284757596326,-47.42284757596326,0.01,0.009901168287966628,0.0009488730950244136,-0.001032717959029846,0.0097037572309986,0.0007697949397191,0.002290089813222449
0.040600000000000004,7.987329176666034,-47.33284757596326,-47.33284757596326,0.010000000000000002,0.009902988223214983,0.0009417450768640631,-0.0010217340461527796,0.009704720309780179,0.0007566137998653612,0.0022904015514301126
0.0407,7.912318347577102,-47.24284757596326,-47.24284757596325,0.009999999999999997,0.009904798903566634,0.0009345463042859238,-0.0010107333402291014,0.009705681498107828,0.0007433803305249916,0.002290661987608801
0.0408,7.836995153707862,-47.15284757596326,-47.15284757596325,0.010000000000000002,0.009906600041368827,0.0009272769845096829,-0.0009997164669794418,0.009706640589373152,0.0007300951845993886,0.0022908709021152735
0.0409,7.761362568689037,-47.06284757596326,-47.06284757596325,0.01,0.009908391350433145,0.0009199373298079019,-0.000988684052611133,0.009707597377769528,0.0007167590180838748,0.0022910280795131353
0.041,7.685423578365584,-46.972847575963264,-46.97284757596327,0.010000000000000002,0.009910172546081892,0.000912527557503871,-0.000977636723778731,0.00970855165833115,0.0007033724900307692,0.0022911333086015418
0.041100000000000005,7.609181180678809,-46.88284757596326,-46.88284757596327,0.010000000000000002,0.009911943345194144,0.0009050478899689694,-0.0009665751075443095,0.00970950322697182,0.000689936262512019,0.002291186382443564
0.0412,7.532638385548025,-46.792847575963265,-46.792847575963265,0.01,0.009913703466251637,0.0008974985546195574,-0.0009554998313375648,0.009710451880523597,0.0006764510005814259,0.002291187098394223
0.0413,7.455798214751723,-46.70284757596326,-46.70284757596326,0.01,0.009915452629384418,0.0008898797839133621,-0.0009444115229156949,0.009711397416775253,0.0006629173722364181,0.002291135258128188
0.0414,7.3786637018082795,-46.612847575963265,-46.61284757596326,0.010000000000000002,0.009917190556416254,0.0008821918153453917,-0.0009333108103230811,0.00971233963451051,0.000649336048379418,0.002291030667667126
0.0415,7.301237891856174,-46.52284757596326,-46.522847575963254,0.009999999999999998,0.009918916970909783,0.0008744348914433392,-0.000922198321850763,0.0097132783335461,0.0006357077027787687,0.002290873137406705
0.041600000000000005,7.223523841533825,-46.43284757596326,-46.43284757596325,0.010000000000000002,0.009920631598211464,0.0008666092597625068,-0.000911074685995732,0.009714213314769612,0.0006220330120292599,0.0022906624821432387
0.0417,7.145524618858871,-46.34284757596326,-46.342847575963276,0.010000000000000002,0.00992233416549618,0.0008587151728802196,-0.0008999405314200138,0.009715144380177105,0.00060831265551222,0.0022903985210999656
0.041800000000000004,7.067243303107057,-46.25284757596326,-46.252847575963244,0.01,0.009924024401811683,0.0008507528883897469,-0.0008887964869095731,0.009716071332910525,0.0005945473153551961,0.0022900810779529694
0.0419,6.988682984690696,-46.16284757596326,-46.16284757596327,0.01,0.009925702038122658,0.0008427226688937227,-0.0008776431813330378,0.009716993977294874,0.0005807376763912337,0.002289709980856718
0.042,6.909846765036641,-46.07284757596326,-46.072847575963266,0.01,0.009927366807354576,0.0008346247819970595,-0.0008664812436002347,0.009717912118875146,0.0005668844261177343,0.002289285062469229
0.042100000000000005,6.830737756463855,-45.982847575963255,-45.98284757596326,0.01,0.009929018444437217,0.0008264595002993559,-0.0008553113026205585,0.00971882556445303,0.000552988254654914,0.002288806159976846
0.0422,6.75135908206054,-45.89284757596326,-45.89284757596326,0.01,0.009930656686347924,0.0008182271013868021,-0.0008441339872611653,0.009719734122123352,0.0005390498547038591,0.002288273115118632
0.042300000000000004,6.671713875560844,-45.802847575963256,-45.802847575963256,0.009999999999999998,0.00993228127215451,0.0008099278678235706,-0.0008329499263050025,0.009720637601310271,0.0005250699215041807,0.002287685774210362
0.0424,6.591805281221149,-45.71284757596326,-45.71284757596325,0.01,0.009933891943057903,0.0008015620871427028,-0.0008217597484086866,0.009721535812803212,0.0005110491527912839,0.0022870439881681136
0.0425,6.511636453695926,-45.62284757596326,-45.62284757596325,0.01,0.009935488442434411,0.0007931300518364776,-0.0008105640820602034,0.009722428568792517,0.000496988248753228,0.0022863476125314624
0.0426,6.431210557913219,-45.53284757596327,-45.532847575963274,0.01,0.009937070515877711,0.0007846320593462716,-0.0007993635555364872,0.009723315682904844,0.00048288791198722075,0.0022855965074862505
0.0427,6.350530768949681,-45.44284757596326,-45.44284757596327,0.01,0.009938637911240462,0.0007760684120519076,-0.0007881587968608264,0.009724196970238273,0.00046874884745571113,0.0022847905378869564
0.042800000000000005,6.269600271905235,-45.35284757596326,-45.35284757596327,0.01,0.009940190378675596,0.000767439417260477,-0.0007769504337601474,0.009725072247397116,0.0004545717624421142,0.0022839295732786273
0.0429,6.188422261777329,-45.262847575963264,-45.262847575963264,0.010000000000000004,0.009941727670677246,0.0007587453871946593,-0.0007657390936221548,0.009725941332526456,0.0004403573665061562,0.0022830134879183953
0.043000000000000003,6.106999943334805,-45.17284757596326,-45.17284757596326,0.01,0.009943249542121318,0.0007499866389805165,-0.0007545254034523438,0.009726804045346354,0.00042610637143885265,0.0022820421607965572
0.0431,6.025336530991383,-45.082847575963264,-45.08284757596326,0.01,0.009944755750305706,0.0007411634946347721,-0.0007433099898308871,0.009727660207185792,0.00041181949121711517,0.002281015475657223
0.0432,5.94343524867874,-44.99284757596326,-44.99284757596325,0.010000000000000002,0.009946246054990105,0.0007322762810515677,-0.0007320934788694014,0.009728509641016262,0.00039749744195799924,0.0022799333210185143
0.043300000000000005,5.861299329719263,-44.90284757596326,-44.90284757596325,0.01,0.009947720218435471,0.0007233253299887127,-0.000720876496167601,0.009729352171485057,0.00038314094187260033,0.0022787955901923274
0.0434,5.778932016698414,-44.81284757596326,-44.81284757596325,0.01,0.00994917800544309,0.0007143109780534021,-0.0007096596667698519,0.009730187624948245,0.00036875071121959607,0.002277602181303635
0.043500000000000004,5.696336561336656,-44.72284757596326,-44.72284757596327,0.01,0.009950619183393223,0.0007052335666874162,-0.0006984436151215977,0.009731015829503297,0.00035432747225842685,0.0022763529973093425
0.0436,5.613516224361147,-44.63284757596326,-44.63284757596327,0.009999999999999998,0.009952043522283398,0.0006960934421518078,-0.0006872289650257232,0.009731836615021382,0.00033987194920216245,0.002275047946016673
0.0437,5.53047427537698,-44.54284757596326,-44.542847575963265,0.01,0.009953450794766235,0.0006868909555110671,-0.0006760163395987955,0.009732649813179332,0.00032538486817000725,0.002273686940101101
0.0438,5.447213992738115,-44.45284757596326,-44.45284757596326,0.01,0.009954840776186897,0.0006776264626167602,-0.0006648063612272443,0.009733455257491239,0.0003108669571394906,0.002272269897123801
0.0439,5.36373866341793,-44.362847575963265,-44.36284757596326,0.01,0.009956213244620104,0.000668300324090657,-0.0006535996515234397,0.009734252783339715,0.00029631894589831703,0.0022707967395486387
0.044000000000000004,5.28005158287951,-44.27284757596326,-44.272847575963254,0.010000000000000004,0.00995756798090672,0.0006589129053073391,-0.0006423968312817224,0.00973504222800679,0.0002817415659959159,0.002269267394758673
0.0441,5.1961560549455,-44.182847575963265,-44.18284757596325,0.01,0.009958904768689875,0.0006494645763762809,-0.0006311985204343414,0.009735823430704426,0.0002671355506946562,0.002267681795072179
0.0442,5.11205539166768,-44.09284757596326,-44.092847575963276,0.01,0.0099602233944507,0.0006399557121234208,-0.0006200053380073435,0.009736596232604698,0.0002525016349207613,0.0022660398777581887
0.0443,5.027752913196237,-44.002847575963266,-44.00284757596327,0.01,0.00996152364754356,0.0006303866920722135,-0.000608817902076409,0.009737360476869558,0.000237840555214927,0.0022643415850515376
0.0444,4.943251947648674,-43.91284757596326,-43.91284757596327,0.01,0.009962805320230849,0.0006207579004241649,-0.0005976368297226304,0.009738116008680242,0.0002231530496826327,0.002262586864167417
0.044500000000000005,4.85855583097842,-43.82284757596326,-43.822847575963266,0.009999999999999998,0.009964068207717322,0.0006110697260388492,-0.0005864627369882537,0.00973886267526628,0.0002084398579441665,0.002260775667315429
0.0446,4.773667906843139,-43.73284757596326,-43.73284757596326,0.01,0.009965312108183962,0.0006013225624134141,-0.0005752962388323821,0.009739600325934124,0.000193701721084366,0.0022589079517131433
0.044700000000000004,4.688591526472725,-43.64284757596326,-43.64284757596326,0.010000000000000002,0.009966536822821368,0.0005915168076615753,-0.0005641379490866449,0.009740328812095361,0.0001789393816020796,0.0022569836795991436
0.0448,4.603330048537006,-43.55284757596326,-43.552847575963256,0.01,0.009967742155862633,0.0005816528644920886,-0.0005529884804108519,0.009741047987294532,0.00016415358335935648,0.002255002818245563
0.0449,4.517886839013129,-43.46284757596326,-43.46284757596325,0.010000000000000002,0.009968927914615802,0.0005717311401867247,-0.000541848444248617,0.009741757707236561,0.00014934507153036925,0.00225296533997012
0.045000000000000005,4.432265271052703,-43.372847575963256,-43.37284757596325,0.009999999999999998,0.009970093909495749,0.0005617520465777258,-0.0005307184507829853,0.009742457829813724,0.00013451459255008487,0.002250871222147619
0.0451,4.346468724848641,-43.28284757596326,-43.282847575963274,0.01,0.00997123995405563,0.0005517160000247591,-0.0005195991088920444,0.009743148215132261,0.00011966289406267446,0.0022487204472209517
0.045200000000000004,4.260500587501663,-43.192847575963256,-43.19284757596324,0.01,0.009972365865017763,0.000541623421391358,-0.0005084910261045411,0.009743828725538499,0.00010479072486968181,0.0022465130027115553
0.0453,4.174364252886635,-43.10284757596326,-43.10284757596327,0.010000000000000002,0.009973471462304068,0.0005314747360208702,-0.0004973948085555057,0.009744499225644607,8.989883487795278e-05,0.0022442488812293685
0.0454,4.0880631215185605,-43.012847575963264,-43.012847575963264,0.010000000000000002,0.009974556569065908,0.0005212703737118951,-0.000486311060941899,0.009745159582353877,7.498797504733968e-05,0.002241928080482235
0.0455,4.00160060041834,-42.92284757596327,-42.92284757596326,0.01,0.009975621011713487,0.0005110107686932257,-0.0004752403864782674,0.009745809664885583,6.005889733817082e-05,0.0022395506032847944
0.0456,3.9149801029782396,-42.832847575963264,-42.83284757596326,0.010000000000000002,0.009976664619944647,0.0005006963595982914,-0.0004641833868524309,0.009746449344799409,4.51123546585022e-05,0.0022371164575668337
0.045700000000000005,3.8282050488271993,-42.74284757596326,-42.74284757596325,0.010000000000000002,0.009977687226773188,0.000490327589439108,-0.00045314066218122163,0.009747078496019393,3.014910081118111e-05,0.0022346256563810906
0.0458,3.741278863695775,-42.652847575963264,-42.65284757596328,0.01,0.009978688668556609,0.00047990490557973334,-0.00044211281096623854,0.00974769699485747,1.5169890440674526e-05,0.0022320782179105353
0.0459,3.6542049792809017,-42.56284757596326,-42.56284757596325,0.010000000000000002,0.009979668785023323,0.00046942875970923024,-0.00043110043004966495,0.00974830472003652,1.7547897972235767e-07,0.0022294741654750967
0.046,3.5669868331104464,-42.472847575963264,-42.47284757596327,0.010000000000000002,0.009980627419299315,0.0004588996078141534,-0.00042010411457014236,0.009748901552712965,-1.4833377404197261e-05,0.002226813527537854
0.0461,3.4796278684074804,-42.38284757596326,-42.38284757596327,0.009999999999999998,0.009981564417934245,0.0004483179101505393,-0.0004091244579187028,0.009749487376498915,-2.9855921862588888e-05,0.00222409633771067
0.046200000000000005,3.3921315339543465,-42.29284757596326,-42.292847575963265,0.010000000000000002,0.009982479630926999,0.00043768413121541964,-0.0003981620516947714,0.00975006207748385,-4.489139691983297e-05,0.0022213226347592894
0.0463,3.3045012839565118,-42.20284757596326,-42.20284757596326,0.010000000000000002,0.00998337291175066,0.0004269987397178621,-0.00038721748566223593,0.009750625544255776,-5.993904452724396e-05,0.0022184924626078755
0.046400000000000004,3.216740577906199,-42.11284757596326,-42.11284757596326,0.009999999999999998,0.009984244117376907,0.0004162622085495285,-0.0003762913477056147,0.009751177667921985,-7.499810611727982e-05,0.0022156058703429998
0.0465,3.128852880445819,-42.02284757596326,-42.022847575963254,0.01,0.009985093108299878,0.0004054750147547629,-0.00036538422378630314,0.009751718342129284,-9.006782265791029e-05,0.0022126629122170742
0.0466,3.0408416612311666,-41.93284757596326,-41.93284757596325,0.010000000000000002,0.009985919748559394,0.0003946376395002158,-0.000354496697898912,0.009752247463083738,-0.0001051474347071228,0.0022096636476512284
0.046700000000000005,2.952710394794478,-41.842847575963255,-41.84284757596325,0.01,0.00998672390576364,0.00038375056804400135,-0.0003436293520277247,0.009752764929569946,-0.00012023618246755541,0.002206608141237628
0.0468,2.8644625604072647,-41.75284757596326,-41.752847575963244,0.01,0.00998750545111125,0.00037281428970439715,-0.00033278276610324725,0.00975327064296982,-0.00013533330584126636,0.0022034964627412404
0.046900000000000004,2.7761016419429065,-41.66284757596326,-41.66284757596327,0.01,0.009988264259412793,0.00036182929782807485,-0.0003219575179588816,0.009753764507280865,-0.00015043804448461925,0.0022003286871010255
0.047,2.6876311277391713,-41.572847575963266,-41.572847575963266,0.010000000000000002,0.009989000209111679,0.0003507960897578945,-0.00031115418328772734,0.009754246429133959,-0.0001655496378632679,0.002197104894430578
0.0471,2.599054510460475,-41.48284757596326,-41.48284757596326,0.01,0.009989713182304422,0.0003397151668002418,-0.0003003733355995046,0.009754716317810629,-0.00018066732530725422,0.0021938251700182013
0.0472,2.5103752869600053,-41.392847575963266,-41.39284757596326,0.010000000000000002,0.009990403064760362,0.00032858703419191707,-0.00028961554617761964,0.009755174085259843,-0.00019579034606619455,0.002190489604326419
0.0473,2.421596958141652,-41.30284757596326,-41.302847575963256,0.01,0.009991069745940724,0.0003174122010665883,-0.00027888138403637163,0.009755619646114256,-0.00021091793936455153,0.002187098292990915
0.047400000000000005,2.332723028821823,-41.21284757596326,-41.21284757596325,0.010000000000000002,0.009991713119017098,0.0003061911804208093,-0.0002681714158783127,0.009756052917705989,-0.0002260493444569803,0.0021836513368189204
0.0475,2.2437570075910895,-41.12284757596326,-41.12284757596325,0.01,0.009992333080889279,0.0002949244890796058,-0.0002574862060517654,0.009756473820081846,-0.00024118380068374222,0.0021801488417870214
0.0476,2.154702406675618,-41.03284757596326,-41.032847575963274,0.01,0.009992929532202516,0.0002836126476616235,-0.0002468263165084951,0.009756882276018062,-0.0002563205475261927,0.0021765909190384083
0.0477,2.0655627417985722,-40.94284757596326,-40.94284757596327,0.01,0.00999350237736412,0.0002722561805438709,-0.00023619230676157283,0.009757278211034493,-0.0002714588246622951,0.002172977684879552
0.0478,1.9763415320412905,-40.85284757596326,-40.85284757596327,0.009999999999999998,0.009994051524559438,0.00026085561582603464,-0.00022558473384339168,0.009757661553408297,-0.00028659787202220237,0.0021693092607763206
0.047900000000000005,1.887042299704362,-40.76284757596326,-40.762847575963264,0.01,0.009994576885767228,0.00024941148529437755,-0.0002150041522638905,0.009758032234187105,-0.00030173692984385636,0.002165585773349516
0.048,1.7976685701685757,-40.67284757596326,-40.67284757596326,0.01,0.009995078376774375,0.000237924324385242,-0.00020445111396895366,0.009758390187201631,-0.00031687523872862133,0.0021618073543698555
0.048100000000000004,1.7082238717557405,-40.58284757596326,-40.58284757596326,0.01,0.00999555591718999,0.00022639467214813835,-0.00019392616829901044,0.009758735349077785,-0.00033201203969693646,0.0021579741407523776
0.0482,1.6187117355894025,-40.49284757596326,-40.49284757596325,0.01,0.009996009430458856,0.00021482307120844132,-0.00018342986194784983,0.009759067659248232,-0.0003471465742439674,0.0021540862745502826
0.0483,1.5291356954554156,-40.402847575963264,-40.40284757596328,0.01,0.009996438843874255,0.00020321006772969197,-0.00017296273892163008,0.009759387059963426,-0.0003622780843952725,0.0021501439029482042
0.048400000000000006,1.4394992876624653,-40.31284757596326,-40.31284757596325,0.009999999999999998,0.00999684408859013,0.00019155621137551633,-0.00016252534049811468,0.009759693496302102,-0.0003774058127624514,0.0021461471782549214
0.0485,1.3498060509024685,-40.222847575963264,-40.22284757596327,0.01,0.009997225099632629,0.00017986205527115986,-0.00015211820518614186,0.009759986916181239,-0.0003925290025987714,0.002142096257895493
0.048600000000000004,1.2600595261108136,-40.13284757596326,-40.13284757596327,0.01,0.00999758181591096,0.00016812815596463967,-0.000141741868685302,0.00976026727036546,-0.000407646897854789,0.002137991304402831
0.0487,1.1702632563266357,-40.042847575963265,-40.042847575963265,0.01,0.009997914180227666,0.00015635507338754122,-0.00013139686384587134,0.00976053451247593,-0.00042275874323391595,0.0021338324854087184
0.0488,1.0804207865529096,-39.95284757596326,-39.95284757596326,0.010000000000000002,0.009998222139288165,0.0001445433708154374,-0.00012108372062898391,0.009760788598998657,-0.00043786378424795204,0.0021296199736342463
0.0489,0.9905356636165132,-39.862847575963265,-39.86284757596326,0.01,0.009998505643709698,0.00013269361482795648,-0.00011080296606705243,0.009761029489292292,-0.00045296126727256507,0.002125353946879701
0.049,0.9006114360281798,-39.77284757596326,-39.772847575963254,0.01,0.00999876464802961,0.00012080637526848772,-0.00010055512422444107,0.00976125714559536,-0.00046805043960271883,0.002121034588013884
0.049100000000000005,0.8106516538424394,-39.68284757596326,-39.68284757596325,0.01,0.009998999110712966,0.0001088822252035531,-9.034071615841074e-05,0.009761471533032952,-0.0004831305495080168,0.0021166620849628745
0.0492,0.720659868517476,-39.59284757596326,-39.592847575963276,0.01,0.009999208994159507,9.692174088183139e-05,-8.016025988032854e-05,0.009761672619622856,-0.0004982008462879779,0.0021122366306982284
0.049300000000000004,0.6306396327748645,-39.50284757596326,-39.502847575963244,0.01,0.009999394264709947,8.492550169284267e-05,-7.001427031714711e-05,0.009761860376281142,-0.0005132605803272326,0.002107758423224623
0.0494,0.540594500459379,-39.41284757596326,-39.41284757596327,0.01,0.009999554892651634,7.289409012531541e-05,-5.9903259273173066e-05,0.009762034776827206,-0.0005283090031506114,0.0021032276655669467
0.0495,0.45052802639866146,-39.32284757596326,-39.322847575963266,0.01,0.009999690852223523,6.082809172522374e-05,-4.9827735392119496e-05,0.009762195797988246,-0.0005433453674781383,0.002098644565756833
0.049600000000000005,0.3604437662628892,-39.232847575963255,-39.23284757596326,0.010000000000000002,0.00999980212162048,4.872809505351004e-05,-3.978820411945161e-05,0.009762343419403186,-0.000558368927279911,0.0020940093368186394
0.0497,0.27034527642440354,-39.14284757596326,-39.14284757596326,0.01,0.009999888682996961,3.659469164350097e-05,-2.9785167665032086e-05,0.009762477623626049,-0.0005733789378308615,0.0020893221967548817
0.049800000000000004,0.18023611381730983,-39.05284757596326,-39.052847575963256,0.010000000000000002,0.009999950522469998,2.4428475958017523e-05,-1.981912496607256e-05,0.009762598396128792,-0.0005883746557653863,0.0020845833685311154
0.0499,0.09011983579706269,-38.962847575963266,-38.96284757596328,0.010000000000000002,0.009999987630121514,1.2230045346194908e-05,-9.890571650392416e-06,0.00976270572530354,-0.0006033553391318404,0.0020797930800602765
0.05,1.7565245847225574e-15,-38.87284757596326,-38.87284757596325,0.01,0.010000000000000002,4.336808689942018e-19,-4.336808689942018e-19,0.009762799602464314,-0.0006183202474468868,0.0020749515641864677
0.050100000000000006,-0.09011983579706553,-38.78284757596326,-38.782847575963274,0.009999999999999998,0.009999987630121512,-1.2261057089515146e-05,9.852101085006549e-06,0.00976288002184817,-0.0006332686417496892,0.0020700590586682187
0.0502,-0.1802361138173127,-38.69284757596326,-38.69284757596327,0.01,0.009999950522469998,-2.4552520176250115e-05,1.9665246122209943e-05,0.009762946980615802,-0.0006481997846559382,0.0020651158061611974
0.050300000000000004,-0.27034527642440637,-38.60284757596326,-38.60284757596327,0.009999999999999998,0.009999888682996958,-3.687378080336184e-05,2.943895308231393e-05,0.009763000478851555,-0.0006631129404117217,0.002060122054200384
0.0504,-0.3604437662628921,-38.512847575963264,-38.512847575963264,0.01,0.009999802121620478,-4.9224227847821395e-05,3.917274342423436e-05,0.009763040519562937,-0.0006780073749471954,0.00205507805518172
0.0505,-0.45052802639866435,-38.42284757596326,-38.42284757596326,0.01,0.009999690852223521,-6.160324756523668e-05,4.886614212985872e-05,0.00976306710867951,-0.0006928823559300804,0.002049984066343221
0.0506,-0.5405945004593755,-38.332847575963264,-38.33284757596326,0.010000000000000002,0.009999554892651637,-7.401022363491853e-05,5.851867773844417e-05,0.00976308025505128,-0.0007077371528189564,0.0020448403497455654
0.0507,-0.6306396327748609,-38.24284757596326,-38.24284757596325,0.010000000000000002,0.00999939426470995,-8.644453720519176e-05,6.812988238066734e-05,0.009763079970446491,-0.0007225710369163575,0.0020396471722521517
0.050800000000000005,-0.7206598685174789,-38.15284757596326,-38.15284757596325,0.01,0.009999208994159505,-9.890556693893573e-05,7.769929181231073e-05,0.009763066269548884,-0.0007373832814216484,0.002034404805508646
0.0509,-0.8106516538424423,-38.06284757596326,-38.06284757596325,0.01,0.009998999110712968,-0.000111392689059347,8.722644544757914e-05,0.009763039169954406,-0.0007521731614836783,0.0020291135259220086
0.051000000000000004,-0.9006114360281764,-37.97284757596326,-37.97284757596327,0.009999999999999998,0.009998764648029608,-0.0001239052773959427,9.671088639205921e-05,0.009762998692167332,-0.0007669399542532212,0.0020237736146389955
0.0511,-0.9905356636165097,-37.88284757596326,-37.88284757596327,0.01,0.009998505643709696,-0.0001364427034307497,0.00010615216147528462,0.009762944859595887,-0.0007816829389351596,0.0020183853575241667
0.0512,-1.0804207865529123,-37.79284757596326,-37.792847575963265,0.010000000000000004,0.009998222139288167,-0.00014900433634471456,0.00011554982128293592,0.009762877698547247,-0.000796401396840434,0.0020129490451373743
0.051300000000000005,-1.1702632563266386,-37.70284757596326,-37.70284757596326,0.01,0.009997914180227666,-0.00016158954306430984,0.00012490342018864667,0.00976279723822205,-0.0008110946114377382,0.0020074649727107527
0.0514,-1.26005952611081,-37.612847575963265,-37.61284757596326,0.01,0.009997581815910962,-0.00017419768830832533,0.00013421251638541997,0.009762703510708333,-0.0008257618684049514,0.002001933440125212
0.051500000000000004,-1.3498060509024712,-37.52284757596326,-37.522847575963254,0.01,0.009997225099632629,-0.00018682813463485317,0.0001434766719166584,0.0097625965509749,-0.0008404024556803091,0.0019963547518864265
0.0516,-1.4394992876624682,-37.432847575963265,-37.43284757596325,0.010000000000000002,0.009996844088590133,-0.00019948024248842575,0.00015269545270678124,0.009762476396864169,-0.0008550156635132794,0.001990729217100349
0.0517,-1.529135695455412,-37.34284757596326,-37.342847575963276,0.01,0.009996438843874255,-0.00021215337024735738,0.00016186842859145043,0.00976234308908446,-0.0008696007845151825,0.001985057149448215
0.051800000000000006,-1.6187117355894052,-37.25284757596326,-37.252847575963244,0.010000000000000002,0.009996009430458858,-0.00022484687427121175,0.00017099517334738046,0.009762196671201744,-0.000884157113709493,0.001979338867161084
0.0519,-1.7082238717557432,-37.16284757596326,-37.16284757596327,0.01,0.00999555591718999,-0.0002375601089484405,0.0001800752647217399,0.00976203718963083,-0.0008986839485818554,0.0019735746929938945
0.052000000000000005,-1.7976685701685784,-37.07284757596326,-37.072847575963266,0.010000000000000002,0.009995078376774377,-0.00025029242674416805,0.00018910828446113987,0.00976186469362604,-0.0009131805891297987,0.001967764954199044
0.0521,-1.8870422997043652,-36.98284757596326,-36.98284757596326,0.01,0.009994576885767228,-0.0002630431782481076,0.00019809381834019041,0.00976167923527131,-0.000927646337912119,0.001961909982499497
0.0522,-1.9763415320412934,-36.89284757596326,-36.89284757596326,0.009999999999999997,0.009994051524559436,-0.0002758117122226135,0.00020703145618964302,0.00976148086946978,-0.0009420805000979573,0.001956010114061436
