time_s,gap_um,node,wall_element,triangle_index,source
0.0009500000160187483,45.65843248906636,130,441,880,existing increment orientation and U; not new contact output
0.001000500051304698,2.5742708097131737,130,441,880,existing increment orientation and U; not new contact output
0.0010010000551119447,2.131974767537239,130,441,880,existing increment orientation and U; not new contact output
0.0010014999425038695,1.689372641390242,130,441,880,existing increment orientation and U; not new contact output
0.0010019999463111162,1.2464762298385224,130,441,880,existing increment orientation and U; not new contact output
0.001002499950118363,0.8033063901366827,130,441,880,existing increment orientation and U; not new contact output
0.0010029999539256096,0.35983172045604206,130,441,880,existing increment orientation and U; not new contact output
0.0010034999577328563,-0.08392576070635079,130,441,880,existing increment orientation and U; not new contact output
0.001003999961540103,-0.4745276746645775,130,441,880,existing increment orientation and U; not new contact output
0.0010044999653473496,-0.5701224978183115,130,441,880,existing increment orientation and U; not new contact output
0.0010049999691545963,-0.3059392191515874,130,441,880,existing increment orientation and U; not new contact output
0.001005499972961843,0.10902334693605402,130,441,880,existing increment orientation and U; not new contact output
0.0010059999767690897,0.5278055237389387,130,441,880,existing increment orientation and U; not new contact output
0.0010064999805763364,0.9462059837328916,130,441,880,existing increment orientation and U; not new contact output
0.001006999984383583,1.3642143338547135,130,441,880,existing increment orientation and U; not new contact output
0.0010074999881908298,1.7818421053405715,130,441,880,existing increment orientation and U; not new contact output
0.0010079999919980764,2.1990865867110134,130,441,880,existing increment orientation and U; not new contact output
0.0010084999958053231,2.6159283742211947,130,441,880,existing increment orientation and U; not new contact output
0.0010089999996125698,3.032388146586,130,441,880,existing increment orientation and U; not new contact output
0.0010095000034198165,3.4484653223537776,130,441,880,existing increment orientation and U; not new contact output
0.0010100000072270632,3.864161282386222,130,441,880,existing increment orientation and U; not new contact output
0.0010105000110343099,4.279463444412118,130,441,880,existing increment orientation and U; not new contact output
0.0010110000148415565,4.694372298788407,130,441,880,existing increment orientation and U; not new contact output
0.0010115000186488032,5.10889871322125,130,441,880,existing increment orientation and U; not new contact output
0.00101200002245605,5.523041885869293,130,441,880,existing increment orientation and U; not new contact output
0.0010125000262632966,5.9367919616477,130,441,880,existing increment orientation and U; not new contact output
0.0010130000300705433,6.3501588136256,130,441,880,existing increment orientation and U; not new contact output
0.00101350003387779,6.763120984660923,130,441,880,existing increment orientation and U; not new contact output
0.0010140000376850367,7.175710974347877,130,441,880,existing increment orientation and U; not new contact output
0.0010145000414922833,7.587907255677162,130,441,880,existing increment orientation and U; not new contact output
0.00101500004529953,7.99971921658269,130,441,880,existing increment orientation and U; not new contact output
0.0010155000491067767,8.411138181755852,130,441,880,existing increment orientation and U; not new contact output
0.0010160000529140234,8.822171915878021,130,441,880,existing increment orientation and U; not new contact output
0.00101650005672127,9.232823019634754,130,441,880,existing increment orientation and U; not new contact output
0.001016999944113195,9.643078788750039,130,441,880,existing increment orientation and U; not new contact output
0.0010174999479204416,10.052940574684833,130,441,880,existing increment orientation and U; not new contact output
0.0010179999517276883,10.462427833223442,130,441,880,existing increment orientation and U; not new contact output
0.001018499955534935,10.871520825061442,130,441,880,existing increment orientation and U; not new contact output
0.0010189999593421817,11.280207404334144,130,441,880,existing increment orientation and U; not new contact output
0.0010194999631494284,11.688531577837646,130,441,880,existing increment orientation and U; not new contact output
0.001019999966956675,12.096460770395932,130,441,880,existing increment orientation and U; not new contact output
0.0010204999707639217,12.503993437985319,130,441,880,existing increment orientation and U; not new contact output
0.0010209999745711684,12.911131314236329,130,441,880,existing increment orientation and U; not new contact output
0.001021499978378415,13.317894555172755,130,441,880,existing increment orientation and U; not new contact output
0.0010219999821856618,13.724262232558756,130,441,880,existing increment orientation and U; not new contact output
