time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,command_phase_rad,psi_B_unwrapped_rad,local_field_phase_rate_Hz
9.999950270866977e-05,0.00299998508126,-7.468174187635063,-3.676917973612485,-9.5507453388297,-0.0019358789583504,-0.0052577585833713,0.0082830155944316,-0.0013764857789641326,0.008260505925678984,0.005465283958965662,97.91180234214194,0.5844979227206956,4.347266007130268,0.5844979227206956,-11.316346110074496
0.0001099994478863,0.0032999834365909,-7.468174180007211,-3.6769179542756616,-9.550745375288864,-0.0019306909215332,-0.005251717771863,0.0082880572518658,-0.0013702872629907884,0.008265109361002273,0.005459879125727555,97.87594770799487,0.5837864453905764,4.349150952388649,0.5837864453905764,-11.330794911698197
0.00011999940034,0.0035999820102006,-7.468174170039997,-3.676917929046172,-9.550745422935336,-0.0019255136680322,-0.005245663691009,0.0082930940881584,-0.00136409892877188,0.00826970976762091,0.0054544600531890915,97.8401550649983,0.5830740603258607,4.3510358990185365,0.5830740603258607,-11.34522383984289
0.0001299993455177,0.0038999803655315,-7.468174157307636,-3.676917896867667,-9.550745483803311,-0.0019203472237767,-0.0052395963711295,0.0082981260780839,-0.0013579208073004093,0.008274307122495182,0.005449026768490178,97.8044245623906,0.5823607698137503,4.35292084427693,0.5823607698137503,-11.359632835248847
0.0001399993052473,0.0041999791574198,-7.468174141351585,-3.676917856607981,-9.550745560080404,-0.0019151915958573,-0.0052335158205235,0.0083031532147423,-0.0013517529070525152,0.008278901419322558,0.005443579279060022,97.76875621932356,0.5816465735492472,4.354805792278293,0.5816465735492472,-11.374021890056692
0.000149999250425,0.0044999775127507,-7.468174121680955,-3.676917807061666,-9.550745654103707,-0.0019100468175971,-0.0052274220784923,0.0083081754656408,-0.0013455952678940843,0.008283492628407867,0.005438117620108161,97.73315023661463,0.5809314748664101,4.356690737536686,0.5809314748664101,-11.388390923423806
0.0001599991956027,0.0047999758680816,-7.468174097772898,-3.6769177469524505,-9.550745768355997,-0.0019049128997652,-0.005221315157848,0.0083131928202546,-0.001339447902720244,0.008288080740126644,0.005432641803122853,97.69760665924792,0.5802154739844577,4.35857568279508,0.5802154739844577,-11.402739916746265
0.0001699991553323,0.00509997465997,-7.4681740690727905,-3.6769176749358463,-9.550745905461868,-0.0018997898531553,-0.0052151950713735,0.0083182052680471,-0.0013333108244495276,0.008292665744846665,0.005427151839560898,97.66212553249875,0.5794985711199359,4.360460630796442,0.5794985711199359,-11.417068851189704
0.00017999910051,0.0053999730153009,-7.468174034994379,-3.6769175896014823,-9.5507460681836,-0.00189467771088,-0.0052090618586252,0.0083232127766211,-0.0013271840727485812,0.008297247612933508,0.005421647764905952,97.62670705642061,0.578780769622158,4.362345576054836,0.578780769622158,-11.43137764550099
0.0001899990456877,0.0056999713706318,-7.468173994919826,-3.676917489475808,-9.550746259417254,-0.0018895764836397,-0.0052029155324981,0.0083282153354823,-0.0013210676604475595,0.008301826334781843,0.005416129590735348,97.59135127604985,0.5780620697139495,4.36423052131323,0.5780620697139495,-11.445666280221594
