frame,time_s,ur1,ur2,ur3,rp_x,rp_y,rp_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,recon_node_rms_mm,head_count,tail_count 
283,0.02830006740987301,-2.336855411529541,1.833443522453308,-2.5766212940216064,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.340329579166761,-3.8650409658682636,-8.199575100546449,-7.553141852727068,-3.441966042074774,-10.924888504781572,0.07693432145147056,-0.15294692190749537,0.9852351745963115,6.077256103073352e-07,19,19
284,0.028400011360645294,-2.275048017501831,1.8682037591934204,-2.619154930114746,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.384720600529389,-3.846010720945406,-8.193601779007938,-7.5071410353332775,-3.462226048511338,-10.93026711634305,0.04425653147661258,-0.13874300040698956,0.9893390416129981,6.095021812402285e-07,19,19
285,0.028500031679868698,-2.207148790359497,1.9038665294647217,-2.661454439163208,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.432193884583505,-3.8263275940776524,-8.189210299068034,-7.458037666572249,-3.48316853172825,-10.933875772870701,0.00934285320005438,-0.12405632988218013,0.9922311918652053,6.204393336898696e-07,19,19
286,0.028600022196769714,-2.134300708770752,1.9398314952850342,-2.7027719020843506,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.481804451872606,-3.806005711370613,-8.186726998751935,-7.4068062716219325,-3.5047713202748327,-10.935408086256382,-0.027112788238905797,-0.10890003235754826,0.9936828868740959,6.183841832878604e-07,19,19
287,0.02870001271367073,-2.057644844055176,1.9755371809005737,-2.742462158203125,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.532660171712699,-3.785117669441615,-8.186366424914999,-7.354366207711199,-3.5269519548565254,-10.93467068980959,-0.06445551710842115,-0.09333016250122203,0.9935466607471345,6.055933235541616e-07,19,19
288,0.02880009077489376,-1.9783903360366821,2.0104522705078125,-2.780064582824707,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.583855826181211,-3.763711303506218,-8.18821824235203,-7.3016466173839,-3.549653837439248,-10.931601549495856,-0.10202218896000331,-0.0773844742503386,0.9917676724439086,6.076349534255841e-07,19,19
289,0.028900060802698135,-1.8980216979980469,2.0441155433654785,-2.81510591506958,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.63435586541998,-3.741959638535494,-8.192235634021761,-7.249705419608142,-3.5726932778570566,-10.926281635811756,-0.13905598840451022,-0.06119192462677754,0.9883921187713485,6.154102762256123e-07,19,19
290,0.02900010347366333,-1.817725419998169,2.0762836933135986,-2.8474135398864746,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.68335496601908,-3.7199584928846368,-8.198251307094964,-7.199359699861056,-3.5959699619345002,-10.918911159548749,-0.1749703941630965,-0.04482341801451725,0.9835528569242766,6.216588491673924e-07,19,19
291,0.02910001203417778,-1.73894464969635,2.106755495071411,-2.876811981201172,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.729927309506434,-3.6979073927698223,-8.205962798706388,-7.151545811640865,-3.6192779203236607,-10.909831666683168,-0.20909220757778835,-0.02842554617517536,0.9774827042228881,6.12135540818135e-07,19,19
292,0.02920003980398178,-1.6626157760620117,2.135540008544922,-2.9034624099731445,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.773478018408567,-3.675849840590142,-8.215011931181442,-7.1068579621972,-3.642575358415003,-10.899434609471346,-0.24099155952125736,-0.012029145053365227,0.9704526613435596,6.133911141870971e-07,19,19
293,0.029300041496753693,-1.5899955034255981,2.1625566482543945,-2.92744779586792,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.8132721749100655,-3.6539741181105247,-8.224933798854943,-7.066033119534649,-3.665669062336829,-10.888223424229098,-0.2701363447021986,0.004227869865825825,0.9628127961277481,6.280404429984032e-07,19,19
294,0.029400067403912544,-1.5220532417297363,2.187786817550659,-2.9490370750427246,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.848782309782878,-3.6323933559275865,-8.235241529355733,-7.029595364276713,-3.6884435105506053,-10.876719474503757,-0.2961464145843076,0.020262837951167203,0.9549275985785646,6.110844673051568e-07,19,19
295,0.029500015079975128,-1.459755778312683,2.211334466934204,-2.968508005142212,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.879498819979146,-3.6112477645646575,-8.245412160799129,-6.99804759769675,-3.71075876268353,-10.86548008171543,-0.31865573608304326,0.03597448111969218,0.9471876047381231,6.281367654170428e-07,19,19
296,0.029600093141198158,-1.4036720991134644,2.2333996295928955,-2.9861948490142822,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.905180441397007,-3.590639282534525,-8.25499199131364,-6.971620721191351,-3.7325156638342545,-10.854982750424766,-0.3374936154144971,0.051290101565461,0.9399294574785154,6.295686754087107e-07,19,19
297,0.029700089246034622,-1.3544496297836304,2.254178285598755,-3.002357244491577,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.925568445352612,-3.570734617110156,-8.263534871391053,-6.95056456076016,-3.7535486764868997,-10.845696959825519,-0.35247620364532967,0.06608958860614299,0.9334841681258698,6.135412244987349e-07,19,19
298,0.029800020158290863,-1.3123842477798462,2.273932456970215,-3.0173256397247314,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.940585570364808,-3.5515951198706532,-8.270699693393384,-6.934945432795939,-3.7738023493619974,-10.837979667820923,-0.3635515955629315,0.08033071653493376,0.9281040961792114,6.17487405612999e-07,19,19
299,0.029900072142481804,-1.277619481086731,2.292903184890747,-3.031524658203125,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.950172378158277,-3.5331535945052335,-8.276223968052753,-6.924812135982017,-3.7933539455355483,-10.832108698887138,-0.37068066214137624,0.09406570924246502,0.9239845718728983,6.067439778897775e-07,19,19
300,0.030000001192092896,-1.2503666877746582,2.311274766921997,-3.045199155807495,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.954288249177047,-3.51547734212547,-8.279908916428582,-6.920199371352322,-3.8121407816211583,-10.828293817233439,-0.3738361740372705,0.10724757569300855,0.9212732887092451,6.203181244007259e-07,19,19
301,0.030100028961896896,-1.2306489944458008,2.3293449878692627,-3.0585215091705322,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.952970693478024,-3.4986180171356254,-8.281660376438092,-6.921064088511765,-3.830119968201798,-10.826633818596331,-0.37304725487025325,0.11984213710252625,0.9200400033740204,6.331273159189755e-07,19,19
302,0.030200045555830002,-1.2183938026428223,2.3472957611083984,-3.07161808013916,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.946333019664881,-3.482632453476209,-8.281488691257271,-6.927291490803623,-3.84723990189882,-10.827118353489249,-0.3683963675694358,0.13181019201224117,0.920277235208685,6.003380002825899e-07,19,19
303,0.030300060287117958,-1.213454246520996,2.3652360439300537,-3.084563732147217,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.934543208272981,-3.4675811729882335,-8.279496655691755,-6.938715267841594,-3.8634431014207093,-10.829640701211204,-0.360004362519973,0.14310908080117266,0.9219092417146231,6.037519121731255e-07,19,19
304,0.030400076881051064,-1.2154886722564697,2.3832449913024902,-3.097400665283203,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.917879602839736,-3.4534939294044724,-8.275895576084794,-6.955060417620033,-3.878702525042312,-10.83397913081732,-0.3480712811159573,0.1537182711948221,0.924779474449542,6.153577259331395e-07,19,19
305,0.030500024557113647,-1.2239675521850586,2.401338815689087,-3.1101412773132324,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.896743830125056,-3.440376972018831,-8.270990827932502,-6.975930154230576,-3.893012691062119,-10.839811118718968,-0.3328857596086958,0.1636335222903659,0.9286609399735675,6.094826410375888e-07,19,19
306,0.030600031837821007,-1.2383064031600952,2.4195611476898193,-3.122736930847168,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.871568719742503,-3.428242582308998,-8.265121518967346,-7.000896828896305,-3.9063623375344516,-10.846777298574276,-0.3147588717910064,0.17284632284326285,0.9333011310977908,6.021949979463975e-07,19,19
307,0.030700059607625008,-1.2579642534255981,2.4379844665527344,-3.135129690170288,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.842731176909659,-3.417084603911751,-8.258619608995732,-7.0295887508032635,-3.918760443128304,-10.854527032891388,-0.2939612445715934,0.18136214435858306,0.9384532802881433,6.002612196285119e-07,19,19
308,0.030800068750977516,-1.28219473361969,2.456620693206787,-3.147143602371216,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.810834339452351,-3.406963479873031,-8.251859728741668,-7.061407689217385,-3.9301424228697432,-10.862656177288901,-0.2709271878397419,0.18913578762995345,0.9438358505200183,5.930948619075103e-07,19,19
309,0.030900051817297935,-1.3100825548171997,2.475412607192993,-3.158707857131958,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.776551179780884,-3.3978351216802736,-8.245214164775362,-7.095683303279736,-3.940548239472419,-10.87076096739564,-0.24614232628775287,0.19619763823592967,0.9491682895884674,5.985163067624921e-07,19,19
310,0.031000034883618355,-1.3403735160827637,2.4943349361419678,-3.169762134552002,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.74076030363134,-3.389606205680964,-8.239050241154237,-7.131535011126088,-3.9500663653375874,-10.878433418836849,-0.2202426284247334,0.20261341774325017,0.9541703137149907,5.85531925152215e-07,19,19
311,0.03110000304877758,-1.3716630935668945,2.513580322265625,-3.180180311203003,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.704395955993929,-3.382195104699407,-8.23365270869808,-7.1680210954016905,-3.9587771674470162,-10.885344572408263,-0.19390627830305665,0.20844168908334204,0.9586200589841322,5.741938893438357e-07,19,19
312,0.03120008297264576,-1.4027628898620605,2.5332705974578857,-3.189889669418335,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.668255870955678,-3.3755187646697418,-8.229185221527695,-7.204335028037646,-3.966760022508811,-10.891294504175482,-0.16771323692934845,0.21374117303000745,0.9623860873425161,5.720875365695115e-07,19,19
313,0.03130003809928894,-1.4331992864608765,2.5530760288238525,-3.1989219188690186,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.6328119066069355,-3.3695396454180364,-8.225676167825855,-7.2400006508319805,-3.974036285411999,-10.896237482567932,-0.14200622415220948,0.2185331608914483,0.9654416035643093,5.685613667081798e-07,19,19
314,0.031400006264448166,-1.4616950750350952,2.573107957839966,-3.2073042392730713,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.598861496070025,-3.3640986371027286,-8.223168513066865,-7.274205797999849,-3.9807611945375454,-10.90009596337121,-0.11736713028116094,0.2229312935155121,0.9677430418768537,5.656258174920636e-07,19,19
315,0.031500041484832764,-1.48691987991333,2.593472719192505,-3.2151286602020264,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.56718635920677,-3.3589936097713653,-8.22164186638006,-7.306151350804411,-3.987133230464412,-10.902857252642116,-0.09436744841139717,0.2270803966628796,0.9692931848165196,5.678819887302891e-07,19,19
316,0.03160003945231438,-1.507529616355896,2.614326000213623,-3.2223727703094482,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.538617604789287,-3.3540948230414322,-8.221001641025847,-7.334985820616105,-3.993274753715962,-10.904580914854321,-0.07361545872905952,0.23107160799119902,0.9701477599914725,5.542154989576922e-07,19,19
317,0.03170010447502136,-1.5223395824432373,2.6357641220092773,-3.229119300842285,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.513810505517343,-3.3492108984062146,-8.221113520464916,-7.36003434287487,-3.9993720888127373,-10.905374671045562,-0.055592022632835206,0.23504147190942767,0.9703942670390424,5.59214318117401e-07,19,19
318,0.031800031661987305,-1.5301457643508911,2.657787561416626,-3.2354705333709717,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.493430907433441,-3.3441273257768156,-8.22183305306119,-7.38061083154908,-4.005632281945139,-10.905356376914849,-0.04078588062171658,0.23914238633033033,0.9701275333697865,5.409154018304523e-07,19,19
319,0.03190004080533981,-1.5302093029022217,2.6803064346313477,-3.241539239883423,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.477839945219271,-3.3386490302887597,-8.223011901492336,-7.396339302919819,-4.01224467717789,-10.904660863608969,-0.02946351029603804,0.24351332354613525,0.9694499279573703,5.571666380209736e-07,19,19
320,0.03200002387166023,-1.521755576133728,2.703308343887329,-3.2472617626190186,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.467468271658182,-3.3326522953529714,-8.224519101495233,-7.406773911674522,-4.019326198062983,-10.903401284837306,-0.02194177677421867,0.24824127800343854,0.9684497025283295,5.364275594512966e-07,19,19
321,0.03210010379552841,-1.5041148662567139,2.7268786430358887,-3.2525064945220947,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.46263115196711,-3.326019214981102,-8.226270075115004,-7.411587485251735,-4.026993654094018,-10.901647429063972,-0.01845292941729502,0.25341110230982555,0.9671826624904106,5.334047616252596e-07,19,19
322,0.03220006078481674,-1.476865291595459,2.7508673667907715,-3.2570571899414062,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.463621268871335,-3.3186813969039344,-8.228232120838502,-7.410479322253161,-4.035307630375883,-10.899418632715545,-0.019211484071293132,0.2590694234130436,0.9656676202152642,5.592946851216029e-07,19,19
323,0.032300010323524475,-1.4397783279418945,2.775097131729126,-3.2606709003448486,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.4706037806271555,-3.3105658094507677,-8.23045159524266,-7.403281482556668,-4.044337018118201,-10.896659037985566,-0.024337860001946026,0.26526754822464205,0.9638676239138925,5.467416741124191e-07,19,19
324,0.03240000084042549,-1.392927885055542,2.7992360591888428,-3.2630460262298584,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.483651825781959,-3.30164151420816,-8.23304909382908,-7.38992358544053,-4.054106232001172,-10.893242032633259,-0.03388394123548877,0.27202548758623507,0.9616933048689801,5.346416111741132e-07,19,19
325,0.03250008448958397,-1.3367671966552734,2.822920322418213,-3.2638208866119385,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.502657929913949,-3.291936258832716,-8.236212983912653,-7.370522646863186,-4.064582706343397,-10.88897990551482,-0.04776857166759059,0.27932143746530014,0.9590087059735991,5.43110223065074e-07,19,19
326,0.03260008245706558,-1.271990180015564,2.845750570297241,-3.2625372409820557,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.527473736724032,-3.2815579585934485,-8.240184630858778,-7.345240695980325,-4.075651725757065,-10.883633290098755,-0.0658795430409339,0.2870749140709796,0.9556400365827383,5.497653104085045e-07,19,19
327,0.03270009905099869,-1.199415922164917,2.867290735244751,-3.2588040828704834,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.557871668342347,-3.270601441612727,-8.245273559012219,-7.314323235402722,-4.087213689900209,-10.876897240883151,-0.08804583079400878,0.29521562906076404,0.9513651580954866,5.716224722880107e-07,19,19
328,0.03280002251267433,-1.1202914714813232,2.8870012760162354,-3.2523257732391357,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.593417060194139,-3.2592086242691347,-8.251811763861186,-7.278228419532667,-4.099120650962869,-10.868454367358575,-0.113944669603984,0.30363879287394824,0.9459493092818931,5.537591370089728e-07,19,19
329,0.03290005773305893,-1.0358521938323975,2.9042420387268066,-3.2431275844573975,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.633554258690937,-3.2473971778714863,-8.260180886923287,-7.237537896419917,-4.111352183178346,-10.857942884459485,-0.1431649105819405,0.31233063293715246,0.9391237320540583,5.619789018336545e-07,19,19
330,0.03300000727176666,-0.9476888179779053,2.9188013076782227,-3.230881929397583,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.677646350241002,-3.235483237853169,-8.270646886718186,-7.192915145684705,-4.123589458175292,-10.845121125660766,-0.1752364451777013,0.32106160182509696,0.9307049135547665,5.769726709738938e-07,19,19
