node,x_mm,y_mm,z_mm
448,1.49874699115753,-0.380611568689346,-0.14557158946991
449,1.49874699115753,-0.397750914096832,-0.0886027961969376
450,1.49874699115753,-0.406412899494171,-0.02974558994174
451,1.49874699115753,-0.406412899494171,0.02974558994174
452,1.49874699115753,-0.397750914096832,0.0886027961969376
453,1.49874699115753,-0.380611568689346,0.14557158946991
454,1.49874699115753,-0.355360120534897,0.199437767267227
455,1.49874699115753,-0.322534829378128,0.249053284525871
456,1.49874699115753,-0.282835245132446,0.293360680341721
457,1.49874699115753,-0.237107515335083,0.331415563821793
458,1.49874699115753,-0.186326250433922,0.362406939268112
459,1.49874699115753,-0.131573766469955,0.385674208402634
460,1.49874699115753,-0.0740170180797577,0.400721520185471
461,1.49874699115753,-0.0148827247321606,0.407228142023087
462,1.49874699115753,0.0445687659084797,0.405055403709412
463,1.49874699115753,0.103070355951786,0.394249618053436
464,1.49874699115753,0.159375175833702,0.37504106760025
465,1.49874699115753,0.212283194065094,0.347839176654816
466,1.49874699115753,0.260666757822037,0.313223719596863
467,1.49874699115753,0.303494662046432,0.271932423114777
468,1.49874699115753,0.339854121208191,0.224845349788666
469,1.49874699115753,0.368970155715942,0.172966107726097
470,1.49874699115753,0.390222251415253,0.117400385439396
471,1.49874699115753,0.403157413005829,0.059332475066185
472,1.43849635124207,0.403157413005829,-0.059332475066185
473,1.43849635124207,0.390222251415253,-0.117400385439396
474,1.43849635124207,0.368970155715942,-0.172966107726097
475,1.43849635124207,0.339854121208191,-0.224845349788666
476,1.43849635124207,0.303494662046432,-0.271932423114777
477,1.43849635124207,0.260666757822037,-0.313223719596863
478,1.43849635124207,0.212283194065094,-0.347839176654816
479,1.43849635124207,0.159375175833702,-0.37504106760025
480,1.43849635124207,0.103070355951786,-0.394249618053436
481,1.43849635124207,0.0445687659084797,-0.405055403709412
482,1.43849635124207,-0.0148827247321606,-0.407228142023087
483,1.43849635124207,-0.0740170180797577,-0.400721520185471
484,1.43849635124207,-0.131573766469955,-0.385674208402634
485,1.43849635124207,-0.186326250433922,-0.362406939268112
486,1.43849635124207,-0.237107515335083,-0.331415563821793
487,1.43849635124207,-0.282835245132446,-0.293360680341721
488,1.43849635124207,-0.322534829378128,-0.249053284525871
489,1.43849635124207,-0.355360120534897,-0.199437767267227
490,1.43849635124207,-0.380611568689346,-0.14557158946991
491,1.43849635124207,-0.397750914096832,-0.0886027961969376
492,1.43849635124207,-0.406412899494171,-0.02974558994174
493,1.43849635124207,-0.406412899494171,0.02974558994174
494,1.43849635124207,-0.397750914096832,0.0886027961969376
495,1.43849635124207,-0.380611568689346,0.14557158946991
496,1.43849635124207,-0.355360120534897,0.199437767267227
497,1.43849635124207,-0.322534829378128,0.249053284525871
498,1.43849635124207,-0.282835245132446,0.293360680341721
499,1.43849635124207,-0.237107515335083,0.331415563821793
500,1.43849635124207,-0.186326250433922,0.362406939268112
501,1.43849635124207,-0.131573766469955,0.385674208402634
502,1.43849635124207,-0.0740170180797577,0.400721520185471
503,1.43849635124207,-0.0148827247321606,0.407228142023087
504,1.43849635124207,0.0445687659084797,0.405055403709412
505,1.43849635124207,0.103070355951786,0.394249618053436
506,1.43849635124207,0.159375175833702,0.37504106760025
507,1.43849635124207,0.212283194065094,0.347839176654816
508,1.43849635124207,0.260666757822037,0.313223719596863
509,1.43849635124207,0.303494662046432,0.271932423114777
510,1.43849635124207,0.339854121208191,0.224845349788666
511,1.43849635124207,0.368970155715942,0.172966107726097
512,1.43849635124207,0.390222251415253,0.117400385439396
513,1.43849635124207,0.403157413005829,0.059332475066185
514,1.3782457113266,0.403157413005829,-0.059332475066185
